system_name,school_name,asian,black_or_african_american,american_indian_alaska_native,native_hawaiian_pacific_islander,white,two_or_more_races,hispanic_latino,year,total_enrollment_2022,econ_disadv,foster,gen_ed,homeless,migrant,military,swd,el,econ_disadv_pct_2022,foster_pct_2022,gen_ed_pct_2022,homeless_pct_2022,migrant_pct_2022,military_pct_2022,swd_pct_2022,el_pct_2022,asian_pct_2022,black_or_african_american_pct_2022,american_indian_alaska_native_pct_2022,native_hawaiian_pacific_islander_pct_2022,white_pct_2022,two_or_more_races_pct_2022,hispanic_latino_pct_2022,sum_pct_2022
Troy City,Troy Elementary School,18,601,*,*,274,41,25,2022,960.0,533.0,,741.0,,,15.0,219.0,17.0,0.5552083333333333,,0.771875,,,0.015625,0.228125,0.017708333333333333,0.01875,0.6260416666666667,,,0.28541666666666665,0.042708333333333334,0.026041666666666668,
Houston County,Webb Elementary School,*,195,*,*,216,*,20,2022,442.0,327.0,,343.0,,,,99.0,,0.7398190045248869,,0.7760180995475113,,,,0.2239819004524887,,,0.4411764705882353,,,0.48868778280542985,,0.04524886877828054,
Bibb County,West Blocton Elementary School,*,17,*,*,223,*,20,2022,267.0,140.0,,227.0,,,,40.0,12.0,0.5243445692883895,,0.850187265917603,,,,0.149812734082397,0.0449438202247191,,0.06367041198501873,,,0.8352059925093633,,0.0749063670411985,
Elmore County,Wetumpka High School,*,372,*,*,734,20,34,2022,1176.0,391.0,,918.0,,,38.0,258.0,26.0,0.3324829931972789,,0.7806122448979592,,,0.03231292517006803,0.2193877551020408,0.022108843537414966,,0.3163265306122449,,,0.6241496598639455,0.017006802721088437,0.02891156462585034,
Randolph County,Woodland Elementary School,*,16,*,*,263,*,20,2022,309.0,156.0,,242.0,,,,67.0,14.0,0.5048543689320388,,0.7831715210355987,,,,0.2168284789644013,0.045307443365695796,,0.05177993527508091,,,0.8511326860841424,,0.06472491909385113,
Auburn City,Wrights Mill Road Elementary School,29,59,*,*,248,16,44,2022,396.0,110.0,,327.0,,,,69.0,37.0,0.2777777777777778,,0.8257575757575758,,,,0.17424242424242425,0.09343434343434344,0.07323232323232323,0.14898989898989898,,,0.6262626262626263,0.04040404040404041,0.1111111111111111,
Decatur City,Decatur Middle School,*,220,*,*,279,30,307,2022,847.0,478.0,,707.0,11.0,,,140.0,130.0,0.564344746162928,,0.8347107438016529,0.012987012987012988,,,0.1652892561983471,0.15348288075560804,,0.2597402597402597,,,0.3293978748524203,0.03541912632821724,0.3624557260920897,
Baldwin County,Fairhope East Elementary ,11,19,*,*,596,43,61,2022,736.0,134.0,,610.0,,,23.0,126.0,26.0,0.18206521739130435,,0.8288043478260869,,,0.03125,0.17119565217391305,0.035326086956521736,0.014945652173913044,0.025815217391304348,,,0.8097826086956522,0.058423913043478264,0.08288043478260869,
Blount County,Locust Fork Elementary,*,*,*,*,415,*,31,2022,457.0,265.0,,359.0,,,21.0,98.0,17.0,0.5798687089715536,,0.7855579868708972,,,0.045951859956236324,0.21444201312910285,0.037199124726477024,,,,,0.9080962800875274,,0.06783369803063458,
Lee County,Wacoochee Elementary School,*,82,*,*,482,31,28,2022,625.0,298.0,,510.0,,,,115.0,,0.4768,,0.816,,,,0.184,,,0.1312,,,0.7712,0.0496,0.0448,
Baldwin County,Fairhope West Elementary,14,90,*,*,749,76,83,2022,1012.0,304.0,,813.0,11.0,,23.0,199.0,55.0,0.30039525691699603,,0.8033596837944664,0.010869565217391304,,0.022727272727272728,0.1966403162055336,0.05434782608695652,0.01383399209486166,0.08893280632411067,,,0.7401185770750988,0.07509881422924901,0.08201581027667984,
Colbert County,Colbert Heights Elementary School,*,11,*,*,442,16,16,2022,486.0,298.0,,374.0,14.0,,17.0,112.0,,0.6131687242798354,,0.7695473251028807,0.02880658436213992,,0.03497942386831276,0.23045267489711935,,,0.02263374485596708,,,0.9094650205761317,0.03292181069958848,0.03292181069958848,
Tuscaloosa County,Echols Middle School,*,242,*,*,393,*,137,2022,785.0,339.0,,611.0,,,,174.0,95.0,0.4318471337579618,,0.778343949044586,,,,0.22165605095541402,0.12101910828025478,,0.30828025477707005,,,0.5006369426751592,,0.17452229299363056,
Marion County,Hamilton Elementary School,*,54,*,*,502,13,48,2022,622.0,374.0,,517.0,,,,105.0,27.0,0.6012861736334405,,0.8311897106109325,,,,0.16881028938906753,0.04340836012861737,,0.08681672025723473,,,0.8070739549839229,0.02090032154340836,0.07717041800643087,
Etowah County,Hokes Bluff High School,*,*,*,*,337,19,*,2022,364.0,119.0,,296.0,,,,68.0,,0.3269230769230769,,0.8131868131868132,,,,0.18681318681318682,,,,,,0.9258241758241759,0.0521978021978022,,
Madison City,Horizon Elementary School,44,91,*,*,318,42,46,2022,544.0,88.0,,476.0,,,,68.0,26.0,0.16176470588235295,,0.875,,,,0.125,0.04779411764705882,0.08088235294117647,0.16727941176470587,,,0.5845588235294118,0.07720588235294118,0.08455882352941177,
St Clair County,Moody High School,14,94,*,*,444,18,54,2022,625.0,241.0,,527.0,,,,98.0,22.0,0.3856,,0.8432,,,,0.1568,0.0352,0.0224,0.1504,,,0.7104,0.0288,0.0864,
Shelby County,Mt Laurel Elementary School,19,32,*,*,424,11,16,2022,505.0,53.0,,445.0,,,,60.0,,0.10495049504950495,,0.8811881188118812,,,,0.1188118811881188,,0.03762376237623762,0.06336633663366337,,,0.8396039603960396,0.02178217821782178,0.031683168316831684,
Jackson County,North Jackson High School,*,44,28,*,306,*,44,2022,425.0,245.0,,354.0,,,27.0,71.0,17.0,0.5764705882352941,,0.8329411764705882,,,0.06352941176470588,0.16705882352941176,0.04,,0.10352941176470588,0.06588235294117648,,0.72,,0.10352941176470588,
Tuscaloosa City,Northridge High School,33,413,*,*,613,*,41,2022,1114.0,250.0,,937.0,,,,177.0,15.0,0.2244165170556553,,0.8411131059245961,,,,0.15888689407540396,0.013464991023339317,0.0296229802513465,0.37073608617594256,,,0.5502692998204668,,0.03680430879712747,
Auburn City,Richland Elementary School,40,155,*,*,330,24,39,2022,588.0,177.0,,498.0,,,,90.0,39.0,0.3010204081632653,,0.8469387755102041,,,,0.15306122448979592,0.0663265306122449,0.06802721088435375,0.26360544217687076,,,0.5612244897959183,0.04081632653061224,0.0663265306122449,
Russell County,Russell County Middle School,*,348,*,*,335,44,67,2022,810.0,421.0,,672.0,,,122.0,138.0,,0.519753086419753,,0.8296296296296296,,,0.1506172839506173,0.17037037037037037,,,0.42962962962962964,,,0.41358024691358025,0.05432098765432099,0.08271604938271605,
Choctaw County,Southern Choctaw Elementary School,*,142,*,*,122,*,*,2022,280.0,196.0,,230.0,,,,50.0,,0.7,,0.8214285714285714,,,,0.17857142857142858,,,0.5071428571428571,,,0.4357142857142857,,,
Covington County,Straughn Middle School,*,*,*,*,262,*,*,2022,285.0,152.0,,244.0,,,,41.0,,0.5333333333333333,,0.856140350877193,,,,0.14385964912280702,,,,,,0.9192982456140351,,,
Bibb County,West Blocton Middle School,*,41,*,*,310,*,40,2022,396.0,195.0,,326.0,,,,70.0,19.0,0.49242424242424243,,0.8232323232323232,,,,0.17676767676767677,0.047979797979797977,,0.10353535353535354,,,0.7828282828282829,,0.10101010101010101,
Elmore County,Wetumpka Middle School,11,335,*,*,580,35,40,2022,1008.0,476.0,,819.0,,,41.0,189.0,24.0,0.4722222222222222,,0.8125,,,0.040674603174603176,0.1875,0.023809523809523808,0.010912698412698412,0.3323412698412698,,,0.5753968253968254,0.034722222222222224,0.03968253968253968,
Houston County,Wicksburg Elementary School,*,28,*,*,491,*,36,2022,570.0,229.0,,483.0,,,,87.0,,0.4017543859649123,,0.8473684210526315,,,,0.15263157894736842,,,0.04912280701754386,,,0.8614035087719298,,0.06315789473684211,
Baldwin County,Foley Elementary School,*,157,*,*,368,104,321,2022,954.0,664.0,,734.0,,,19.0,220.0,222.0,0.6960167714884696,,0.7693920335429769,,,0.019916142557651992,0.23060796645702306,0.23270440251572327,,0.16457023060796647,,,0.3857442348008386,0.1090146750524109,0.33647798742138363,
Jefferson County,Minor Middle School,*,564,*,*,63,*,56,2022,693.0,490.0,,561.0,,,,132.0,28.0,0.7070707070707071,,0.8095238095238095,,,,0.19047619047619047,0.04040404040404041,,0.8138528138528138,,,0.09090909090909091,,0.08080808080808081,
Huntsville City,Academy For Science & Foreign Language,*,149,*,*,73,46,32,2022,302.0,120.0,,232.0,,,,70.0,,0.3973509933774834,,0.7682119205298014,,,,0.23178807947019867,,,0.49337748344370863,,,0.24172185430463577,0.152317880794702,0.10596026490066225,
Mobile County,Ben C Rain High School,*,486,*,*,28,*,29,2022,546.0,412.0,,423.0,16.0,,13.0,123.0,13.0,0.7545787545787546,,0.7747252747252747,0.029304029304029304,,0.023809523809523808,0.22527472527472528,0.023809523809523808,,0.8901098901098901,,,0.05128205128205128,,0.05311355311355311,
Bessemer City,Bessemer City High School,*,675,*,*,21,20,134,2022,851.0,548.0,,714.0,,,18.0,137.0,54.0,0.6439482961222092,,0.8390129259694477,,,0.021151586368977675,0.1609870740305523,0.06345475910693302,,0.7931844888366627,,,0.024676850763807285,0.023501762632197415,0.15746180963572268,
Hoover City,Bluff Park Elementary School,*,66,*,*,490,15,27,2022,607.0,110.0,,519.0,,,,88.0,24.0,0.1812191103789127,,0.8550247116968699,,,,0.14497528830313014,0.039538714991762765,,0.10873146622734761,,,0.8072487644151565,0.02471169686985173,0.044481054365733116,
Madison City,Bob Jones High School,152,397,11,*,1093,85,151,2022,1890.0,218.0,,1642.0,,,55.0,248.0,46.0,0.11534391534391535,,0.8687830687830688,,,0.0291005291005291,0.1312169312169312,0.02433862433862434,0.08042328042328042,0.21005291005291005,0.00582010582010582,,0.5783068783068783,0.04497354497354497,0.07989417989417989,
Colbert County,Colbert Heights High School,*,*,*,*,429,*,*,2022,461.0,206.0,,374.0,,,16.0,87.0,,0.44685466377440347,,0.8112798264642083,,,0.03470715835140998,0.18872017353579176,,,,,,0.93058568329718,,,
Boaz City,Corley Elementary School,*,*,*,*,170,*,152,2022,346.0,246.0,,307.0,30.0,21.0,,39.0,66.0,0.7109826589595376,,0.8872832369942196,0.08670520231213873,0.06069364161849711,,0.11271676300578035,0.1907514450867052,,,,,0.4913294797687861,,0.4393063583815029,
Walker County,Dora High School,*,58,*,*,357,*,*,2022,435.0,206.0,,326.0,,,,109.0,,0.4735632183908046,,0.7494252873563219,,,,0.25057471264367814,,,0.13333333333333333,,,0.8206896551724138,,,
Pell City,Duran Junior High School,*,41,*,*,240,*,*,2022,300.0,143.0,,243.0,,,,57.0,,0.4766666666666667,,0.81,,,,0.19,,,0.13666666666666666,,,0.8,,,
Tuscaloosa County,Englewood Elementary School,*,345,*,*,115,*,20,2022,497.0,291.0,,407.0,,,,90.0,17.0,0.5855130784708249,,0.8189134808853119,,,,0.18108651911468812,0.03420523138832998,,0.6941649899396378,,,0.23138832997987926,,0.04024144869215292,
Talladega County,Fayetteville High School,*,23,*,*,590,11,13,2022,639.0,293.0,,541.0,,,,98.0,,0.458528951486698,,0.8466353677621283,,,,0.15336463223787167,,,0.03599374021909233,,,0.9233176838810642,0.017214397496087636,0.02034428794992175,
Baldwin County,Foley Middle School,*,118,*,*,348,96,270,2022,840.0,492.0,,672.0,,,18.0,168.0,146.0,0.5857142857142857,,0.8,,,0.02142857142857143,0.2,0.1738095238095238,,0.14047619047619048,,,0.4142857142857143,0.11428571428571428,0.32142857142857145,
Cullman County,Good Hope High School,*,*,*,*,397,*,31,2022,445.0,162.0,,374.0,,,,71.0,,0.36404494382022473,,0.8404494382022472,,,,0.15955056179775282,,,,,,0.8921348314606742,,0.0696629213483146,
Marion County,Hamilton Middle School,*,22,*,*,401,*,33,2022,470.0,232.0,,387.0,,,,83.0,12.0,0.49361702127659574,,0.823404255319149,,,,0.17659574468085107,0.02553191489361702,,0.04680851063829787,,,0.8531914893617021,,0.07021276595744681,
Florence City,Harlan Elementary School,*,213,*,*,104,63,22,2022,406.0,326.0,,303.0,20.0,,,103.0,15.0,0.8029556650246306,,0.7463054187192119,0.04926108374384237,,,0.2536945812807882,0.03694581280788178,,0.5246305418719212,,,0.2561576354679803,0.15517241379310345,0.054187192118226604,
Dothan City,Heard Elementary School,*,167,*,*,128,*,28,2022,336.0,209.0,,253.0,,,,83.0,,0.6220238095238095,,0.7529761904761905,,,,0.24702380952380953,,,0.49702380952380953,,,0.38095238095238093,,0.08333333333333333,
Etowah County,Hokes Bluff Elementary School,*,*,*,*,546,23,11,2022,585.0,271.0,,483.0,,,,102.0,,0.46324786324786327,,0.8256410256410256,,,,0.17435897435897435,,,,,,0.9333333333333333,0.039316239316239315,0.018803418803418803,
Enterprise City,Holly Hill Elementary School,30,115,*,*,427,21,78,2022,680.0,227.0,,626.0,,,107.0,54.0,31.0,0.3338235294117647,,0.9205882352941176,,,0.15735294117647058,0.07941176470588235,0.045588235294117645,0.04411764705882353,0.16911764705882354,,,0.6279411764705882,0.030882352941176472,0.11470588235294117,
Lowndes County,Jackson-Steele Elementary School,*,*,*,*,*,*,*,2022,121.0,97.0,,106.0,,,,15.0,,0.8016528925619835,,0.8760330578512396,,,,0.12396694214876033,,,,,,,,,
Clarke County,Joe M Gillmore Elementary School,*,246,*,*,96,*,*,2022,363.0,223.0,,283.0,,,,80.0,,0.6143250688705234,,0.7796143250688705,,,,0.22038567493112948,,,0.6776859504132231,,,0.2644628099173554,,,
Dallas County,Keith Middle-High School,*,*,*,*,*,*,*,2022,228.0,189.0,,167.0,14.0,,,61.0,,0.8289473684210527,,0.7324561403508771,0.06140350877192982,,,0.2675438596491228,,,,,,,,,
Chambers County,Lafayette High School,*,184,*,*,18,*,*,2022,206.0,135.0,,135.0,,,,71.0,,0.6553398058252428,,0.6553398058252428,,,,0.3446601941747573,,,0.8932038834951457,,,0.08737864077669903,,,
Lauderdale County,Lexington School,*,*,*,*,782,*,*,2022,803.0,297.0,,621.0,,,13.0,182.0,,0.3698630136986301,,0.7733499377334994,,,0.0161892901618929,0.2266500622665006,,,,,,0.9738480697384807,,,
Chilton County,Maplesville High School,*,66,*,*,407,29,16,2022,518.0,257.0,,422.0,,,,96.0,,0.49613899613899615,,0.8146718146718147,,,,0.18532818532818532,,,0.1274131274131274,,,0.7857142857142857,0.055984555984555984,0.03088803088803089,
Auburn City,Margaret Yarbrough Elementary School,55,139,*,*,253,27,31,2022,506.0,127.0,,401.0,,,,105.0,30.0,0.2509881422924901,,0.7924901185770751,,,,0.2075098814229249,0.05928853754940711,0.10869565217391304,0.274703557312253,,,0.5,0.0533596837944664,0.06126482213438735,
Shelby County,Montevallo Middle School,*,96,*,*,157,*,119,2022,383.0,229.0,,316.0,,,19.0,67.0,42.0,0.597911227154047,,0.825065274151436,,,0.04960835509138381,0.17493472584856398,0.10966057441253264,,0.2506527415143603,,,0.40992167101827676,,0.31070496083550914,
St Clair County,Moody Junior High School,*,55,*,*,273,16,26,2022,374.0,167.0,,316.0,,,,58.0,12.0,0.446524064171123,,0.8449197860962567,,,,0.15508021390374332,0.03208556149732621,,0.14705882352941177,,,0.7299465240641712,0.0427807486631016,0.06951871657754011,
Jackson County,North Sand Mountain School,*,*,156,*,511,*,*,2022,681.0,363.0,,583.0,,,,98.0,,0.5330396475770925,,0.856093979441997,,,,0.14390602055800295,,,,0.2290748898678414,,0.750367107195301,,,
Decatur City,Oak Park Elementary School,*,164,*,*,114,20,183,2022,486.0,289.0,,324.0,,,,162.0,130.0,0.5946502057613169,,0.6666666666666666,,,,0.3333333333333333,0.2674897119341564,,0.3374485596707819,,,0.2345679012345679,0.0411522633744856,0.3765432098765432,
Pickens County,Pickens County High School,*,190,*,*,77,13,*,2022,286.0,211.0,,220.0,,,,66.0,,0.7377622377622378,,0.7692307692307693,,,,0.23076923076923078,,,0.6643356643356644,,,0.2692307692307692,0.045454545454545456,,
Escambia County,Pollard-McCall Junior High School,*,14,*,*,155,*,*,2022,181.0,79.0,,148.0,,,,33.0,,0.43646408839779005,,0.8176795580110497,,,,0.18232044198895028,,,0.07734806629834254,,,0.856353591160221,,,
Autauga County,Prattville Junior High School,28,309,*,*,622,24,43,2022,1031.0,472.0,,879.0,,,101.0,152.0,,0.457807953443259,,0.8525703200775946,,,0.0979631425800194,0.14742967992240544,,0.027158098933074686,0.2997090203685742,,,0.6032977691561591,0.023278370514064017,0.041707080504364696,
Tallapoosa County,Reeltown High School,*,85,*,*,298,*,16,2022,411.0,210.0,,342.0,,,,69.0,,0.5109489051094891,,0.8321167883211679,,,,0.1678832116788321,,,0.20681265206812652,,,0.7250608272506083,,0.038929440389294405,
Phenix City,Sherwood Elementary School,*,192,*,*,203,41,56,2022,497.0,314.0,,435.0,,,75.0,62.0,11.0,0.6317907444668008,,0.8752515090543259,,,0.15090543259557343,0.12474849094567404,0.022132796780684104,,0.386317907444668,,,0.4084507042253521,0.08249496981891348,0.11267605633802817,
Dale County,South Dale Middle School,*,133,*,*,235,17,16,2022,405.0,303.0,,324.0,,,,81.0,,0.7481481481481481,,0.8,,,,0.2,,,0.32839506172839505,,,0.5802469135802469,0.04197530864197531,0.03950617283950617,
Choctaw County,Southern Choctaw High School,*,134,*,*,101,*,*,2022,240.0,157.0,,192.0,,,,48.0,,0.6541666666666667,,0.8,,,,0.2,,,0.5583333333333333,,,0.42083333333333334,,,
Covington County,Straughn High School,*,*,*,*,329,*,*,2022,350.0,154.0,,291.0,,,,59.0,,0.44,,0.8314285714285714,,,,0.16857142857142857,,,,,,0.94,,,
Limestone County,Sugar Creek Elementary School,*,19,*,*,479,21,100,2022,627.0,302.0,,510.0,,,,117.0,75.0,0.48165869218500795,,0.8133971291866029,,,,0.18660287081339713,0.11961722488038277,,0.030303030303030304,,,0.7639553429027113,0.03349282296650718,0.1594896331738437,
Talladega City,Talladega High School,*,311,*,*,104,*,18,2022,440.0,278.0,,362.0,,,,78.0,,0.6318181818181818,,0.8227272727272728,,,,0.17727272727272728,,,0.7068181818181818,,,0.23636363636363636,,0.04090909090909091,
Lamar County,Vernon Elementary School,*,30,*,*,243,*,*,2022,292.0,188.0,,219.0,,,,73.0,,0.6438356164383562,,0.75,,,,0.25,,,0.10273972602739725,,,0.8321917808219178,,,
Bibb County,West Blocton High School,*,29,*,*,312,*,19,2022,367.0,117.0,,279.0,,,,88.0,,0.3188010899182561,,0.7602179836512262,,,,0.23978201634877383,,,0.07901907356948229,,,0.8501362397820164,,0.051771117166212535,
